PID,PID_Sex,PID_Age,Manipulation,combined_info,score
43,Male,34,Masculinity,106_manipulated,0
44,Female,19,Masculinity,106_manipulated,0
45,Male,20,Masculinity,106_manipulated,5
46,Female,19,Masculinity,106_manipulated,0
47,Female,19,Masculinity,106_manipulated,4
48,Female,20,Masculinity,106_manipulated,0
49,Male,23,Masculinity,106_manipulated,0
50,Female,19,Masculinity,106_manipulated,4
51,Female,19,Masculinity,106_manipulated,4
52,Female,22,Masculinity,106_manipulated,0
53,Female,19,Masculinity,106_manipulated,0
54,Male,19,Masculinity,106_manipulated,0
55,Female,20,Masculinity,106_manipulated,0
56,Female,20,Masculinity,106_manipulated,0
57,Female,19,Masculinity,106_manipulated,0
58,Male,18,Masculinity,106_manipulated,0
59,Male,31,Masculinity,106_manipulated,2
60,Male,19,Masculinity,106_manipulated,0
61,Female,41,Masculinity,106_manipulated,0
62,Female,19,Masculinity,106_manipulated,5
63,Female,24,Masculinity,106_manipulated,0
64,Female,19,Masculinity,106_manipulated,0
65,Female,20,Masculinity,106_manipulated,0
66,Male,21,Masculinity,106_manipulated,2
67,Female,34,Masculinity,106_manipulated,0
68,Male,18,Masculinity,106_manipulated,5
69,Female,19,Masculinity,106_manipulated,5
70,Female,19,Masculinity,106_manipulated,0
71,Female,18,Masculinity,106_manipulated,0
72,Female,18,Masculinity,106_manipulated,3
73,Female,19,Masculinity,106_manipulated,0
74,Female,18,Masculinity,106_manipulated,0
75,Female,20,Masculinity,106_manipulated,0
76,Female,18,Masculinity,106_manipulated,0
77,Female,20,Masculinity,106_manipulated,0
78,Female,19,Masculinity,106_manipulated,4
79,Female,20,Masculinity,106_manipulated,0
80,Female,20,Masculinity,106_manipulated,0
81,Female,18,Masculinity,106_manipulated,0
82,Female,20,Masculinity,106_manipulated,3
83,Female,18,Masculinity,106_manipulated,0
84,Female,19,Masculinity,106_manipulated,0
85,Female,19,Masculinity,106_manipulated,0
86,Male,18,Masculinity,106_manipulated,0
87,Female,18,Masculinity,106_manipulated,4
88,Female,18,Masculinity,106_manipulated,2
89,Female,39,Masculinity,106_manipulated,2
90,Female,18,Masculinity,106_manipulated,0
91,Male,19,Masculinity,106_manipulated,0
92,Female,20,Masculinity,106_manipulated,0
103,Female,18,Symmetry,106_manipulated,6
106,Female,19,Symmetry,106_manipulated,2
106,Male,22,Symmetry,106_manipulated,4
109,Male,20,Symmetry,106_manipulated,2
112,Female,18,Symmetry,106_manipulated,0
115,Female,18,Symmetry,106_manipulated,0
118,Female,19,Symmetry,106_manipulated,1
121,Female,18,Symmetry,106_manipulated,6
124,Female,19,Symmetry,106_manipulated,5
127,Female,19,Symmetry,106_manipulated,0
130,Female,19,Symmetry,106_manipulated,0
133,Female,21,Symmetry,106_manipulated,4
136,Male,20,Symmetry,106_manipulated,0
139,Female,19,Symmetry,106_manipulated,0
142,Female,19,Symmetry,106_manipulated,0
145,Male,18,Symmetry,106_manipulated,2
148,Male,22,Symmetry,106_manipulated,2
151,Male,20,Symmetry,106_manipulated,1
154,Male,21,Symmetry,106_manipulated,0
157,Male,19,Symmetry,106_manipulated,1
160,Male,19,Symmetry,106_manipulated,3
163,Male,21,Symmetry,106_manipulated,0
166,Male,18,Symmetry,106_manipulated,5
169,Male,21,Symmetry,106_manipulated,5
172,Female,19,Symmetry,106_manipulated,5
175,Male,21,Symmetry,106_manipulated,0
178,Male,20,Symmetry,106_manipulated,6
181,Female,22,Symmetry,106_manipulated,4
184,Female,21,Symmetry,106_manipulated,6
187,Female,19,Symmetry,106_manipulated,5
190,Male,19,Symmetry,106_manipulated,4
193,Female,22,Symmetry,106_manipulated,0
196,Female,20,Symmetry,106_manipulated,4
199,Female,19,Symmetry,106_manipulated,5
202,Female,19,Symmetry,106_manipulated,0
205,Female,22,Symmetry,106_manipulated,5
208,Female,18,Symmetry,106_manipulated,1
211,Female,18,Symmetry,106_manipulated,0
214,Female,20,Symmetry,106_manipulated,3
217,Female,19,Symmetry,106_manipulated,6
220,Male,21,Symmetry,106_manipulated,0
275,Male,20,Symmetry,106_manipulated,0
101,Female,21,Femininity,106_manipulated,3
104,Female,18,Femininity,106_manipulated,0
110,Female,19,Femininity,106_manipulated,0
113,Female,18,Femininity,106_manipulated,7
116,Female,18,Femininity,106_manipulated,0
119,Female,20,Femininity,106_manipulated,6
122,Female,20,Femininity,106_manipulated,1
125,Male,19,Femininity,106_manipulated,0
128,Female,19,Femininity,106_manipulated,0
131,Female,18,Femininity,106_manipulated,5
134,Female,18,Femininity,106_manipulated,0
137,Female,19,Femininity,106_manipulated,4
140,Female,19,Femininity,106_manipulated,0
143,Female,18,Femininity,106_manipulated,0
146,Female,19,Femininity,106_manipulated,5
149,Female,18,Femininity,106_manipulated,6
152,Male,19,Femininity,106_manipulated,3
155,Male,19,Femininity,106_manipulated,3
158,Male,19,Femininity,106_manipulated,1
161,Male,19,Femininity,106_manipulated,4
164,Female,20,Femininity,106_manipulated,5
167,Male,19,Femininity,106_manipulated,0
170,Male,19,Femininity,106_manipulated,0
173,Male,19,Femininity,106_manipulated,2
176,Female,22,Femininity,106_manipulated,7
179,Male,20,Femininity,106_manipulated,1
182,Male,18,Femininity,106_manipulated,0
185,Female,22,Femininity,106_manipulated,0
188,Female,21,Femininity,106_manipulated,5
191,Female,21,Femininity,106_manipulated,0
194,Male,18,Femininity,106_manipulated,4
197,Female,21,Femininity,106_manipulated,4
200,Male,20,Femininity,106_manipulated,0
203,Female,19,Femininity,106_manipulated,5
206,Male,20,Femininity,106_manipulated,0
209,Male,20,Femininity,106_manipulated,0
212,Male,22,Femininity,106_manipulated,3
215,Female,20,Femininity,106_manipulated,5
218,Male,18,Femininity,106_manipulated,0
221,Male,19,Femininity,106_manipulated,2
224,Male,20,Femininity,106_manipulated,0
102,Female,19,Averageness,106_manipulated,0
105,Female,19,Averageness,106_manipulated,0
108,Male,19,Averageness,106_manipulated,0
111,Female,19,Averageness,106_manipulated,4
114,Male,19,Averageness,106_manipulated,0
117,Female,19,Averageness,106_manipulated,3
120,Female,19,Averageness,106_manipulated,0
123,Male,19,Averageness,106_manipulated,4
126,Male,21,Averageness,106_manipulated,0
129,Female,19,Averageness,106_manipulated,5
132,Female,19,Averageness,106_manipulated,5
135,Female,19,Averageness,106_manipulated,6
138,Male,19,Averageness,106_manipulated,2
141,Female,22,Averageness,106_manipulated,0
144,Male,19,Averageness,106_manipulated,0
147,Female,19,Averageness,106_manipulated,3
150,Male,19,Averageness,106_manipulated,4
153,Male,18,Averageness,106_manipulated,3
156,Male,18,Averageness,106_manipulated,3
159,Female,19,Averageness,106_manipulated,6
162,Female,19,Averageness,106_manipulated,0
165,Female,18,Averageness,106_manipulated,6
168,Male,20,Averageness,106_manipulated,0
171,Male,19,Averageness,106_manipulated,0
174,Male,21,Averageness,106_manipulated,0
177,Female,22,Averageness,106_manipulated,5
180,Female,19,Averageness,106_manipulated,6
183,Male,20,Averageness,106_manipulated,4
186,Female,21,Averageness,106_manipulated,6
189,Female,19,Averageness,106_manipulated,5
192,Female,20,Averageness,106_manipulated,0
195,Female,19,Averageness,106_manipulated,6
198,Female,19,Averageness,106_manipulated,5
201,Female,20,Averageness,106_manipulated,0
204,Female,20,Averageness,106_manipulated,6
207,Female,18,Averageness,106_manipulated,0
210,Female,19,Averageness,106_manipulated,7
213,Male,19,Averageness,106_manipulated,0
216,Female,21,Averageness,106_manipulated,5
219,Female,18,Averageness,106_manipulated,0
222,Female,21,Averageness,106_manipulated,0
43,Male,34,Masculinity,106_none,4
44,Female,19,Masculinity,106_none,6
45,Male,20,Masculinity,106_none,0
46,Female,19,Masculinity,106_none,4
47,Female,19,Masculinity,106_none,0
48,Female,20,Masculinity,106_none,6
49,Male,23,Masculinity,106_none,5
50,Female,19,Masculinity,106_none,0
51,Female,19,Masculinity,106_none,0
52,Female,22,Masculinity,106_none,5
53,Female,19,Masculinity,106_none,4
54,Male,19,Masculinity,106_none,3
55,Female,20,Masculinity,106_none,5
56,Female,20,Masculinity,106_none,3
57,Female,19,Masculinity,106_none,5
58,Male,18,Masculinity,106_none,2
59,Male,31,Masculinity,106_none,0
60,Male,19,Masculinity,106_none,5
61,Female,41,Masculinity,106_none,3
62,Female,19,Masculinity,106_none,0
63,Female,24,Masculinity,106_none,3
64,Female,19,Masculinity,106_none,5
65,Female,20,Masculinity,106_none,5
66,Male,21,Masculinity,106_none,0
67,Female,34,Masculinity,106_none,4
68,Male,18,Masculinity,106_none,0
69,Female,19,Masculinity,106_none,0
70,Female,19,Masculinity,106_none,6
71,Female,18,Masculinity,106_none,4
72,Female,18,Masculinity,106_none,0
73,Female,19,Masculinity,106_none,5
74,Female,18,Masculinity,106_none,3
75,Female,20,Masculinity,106_none,7
76,Female,18,Masculinity,106_none,6
77,Female,20,Masculinity,106_none,6
78,Female,19,Masculinity,106_none,0
79,Female,20,Masculinity,106_none,4
80,Female,20,Masculinity,106_none,3
81,Female,18,Masculinity,106_none,4
82,Female,20,Masculinity,106_none,0
83,Female,18,Masculinity,106_none,7
84,Female,19,Masculinity,106_none,3
85,Female,19,Masculinity,106_none,4
86,Male,18,Masculinity,106_none,6
87,Female,18,Masculinity,106_none,0
88,Female,18,Masculinity,106_none,0
89,Female,39,Masculinity,106_none,0
90,Female,18,Masculinity,106_none,4
91,Male,19,Masculinity,106_none,3
92,Female,20,Masculinity,106_none,6
103,Female,18,Symmetry,106_none,0
106,Female,19,Symmetry,106_none,0
106,Male,22,Symmetry,106_none,0
109,Male,20,Symmetry,106_none,0
112,Female,18,Symmetry,106_none,4
115,Female,18,Symmetry,106_none,7
118,Female,19,Symmetry,106_none,0
121,Female,18,Symmetry,106_none,0
124,Female,19,Symmetry,106_none,0
127,Female,19,Symmetry,106_none,2
130,Female,19,Symmetry,106_none,4
133,Female,21,Symmetry,106_none,0
136,Male,20,Symmetry,106_none,2
139,Female,19,Symmetry,106_none,5
142,Female,19,Symmetry,106_none,6
145,Male,18,Symmetry,106_none,0
148,Male,22,Symmetry,106_none,0
151,Male,20,Symmetry,106_none,0
154,Male,21,Symmetry,106_none,5
157,Male,19,Symmetry,106_none,0
160,Male,19,Symmetry,106_none,0
163,Male,21,Symmetry,106_none,3
166,Male,18,Symmetry,106_none,0
169,Male,21,Symmetry,106_none,0
172,Female,19,Symmetry,106_none,0
175,Male,21,Symmetry,106_none,3
178,Male,20,Symmetry,106_none,0
181,Female,22,Symmetry,106_none,0
184,Female,21,Symmetry,106_none,0
187,Female,19,Symmetry,106_none,0
190,Male,19,Symmetry,106_none,0
193,Female,22,Symmetry,106_none,5
196,Female,20,Symmetry,106_none,0
199,Female,19,Symmetry,106_none,0
202,Female,19,Symmetry,106_none,3
205,Female,22,Symmetry,106_none,0
208,Female,18,Symmetry,106_none,0
211,Female,18,Symmetry,106_none,5
214,Female,20,Symmetry,106_none,0
217,Female,19,Symmetry,106_none,0
220,Male,21,Symmetry,106_none,3
275,Male,20,Symmetry,106_none,1
101,Female,21,Femininity,106_none,0
104,Female,18,Femininity,106_none,6
110,Female,19,Femininity,106_none,5
113,Female,18,Femininity,106_none,0
116,Female,18,Femininity,106_none,6
119,Female,20,Femininity,106_none,0
122,Female,20,Femininity,106_none,0
125,Male,19,Femininity,106_none,2
128,Female,19,Femininity,106_none,4
131,Female,18,Femininity,106_none,0
134,Female,18,Femininity,106_none,5
137,Female,19,Femininity,106_none,0
140,Female,19,Femininity,106_none,4
143,Female,18,Femininity,106_none,1
146,Female,19,Femininity,106_none,0
149,Female,18,Femininity,106_none,0
152,Male,19,Femininity,106_none,0
155,Male,19,Femininity,106_none,0
158,Male,19,Femininity,106_none,0
161,Male,19,Femininity,106_none,0
164,Female,20,Femininity,106_none,0
167,Male,19,Femininity,106_none,3
170,Male,19,Femininity,106_none,3
173,Male,19,Femininity,106_none,0
176,Female,22,Femininity,106_none,0
179,Male,20,Femininity,106_none,0
182,Male,18,Femininity,106_none,5
185,Female,22,Femininity,106_none,2
188,Female,21,Femininity,106_none,0
191,Female,21,Femininity,106_none,4
194,Male,18,Femininity,106_none,0
197,Female,21,Femininity,106_none,0
200,Male,20,Femininity,106_none,4
203,Female,19,Femininity,106_none,0
206,Male,20,Femininity,106_none,1
209,Male,20,Femininity,106_none,3
212,Male,22,Femininity,106_none,0
215,Female,20,Femininity,106_none,0
218,Male,18,Femininity,106_none,6
221,Male,19,Femininity,106_none,0
224,Male,20,Femininity,106_none,2
102,Female,19,Averageness,106_none,6
105,Female,19,Averageness,106_none,4
108,Male,19,Averageness,106_none,2
111,Female,19,Averageness,106_none,0
114,Male,19,Averageness,106_none,4
117,Female,19,Averageness,106_none,0
120,Female,19,Averageness,106_none,2
123,Male,19,Averageness,106_none,0
126,Male,21,Averageness,106_none,1
129,Female,19,Averageness,106_none,0
132,Female,19,Averageness,106_none,0
135,Female,19,Averageness,106_none,0
138,Male,19,Averageness,106_none,0
141,Female,22,Averageness,106_none,5
144,Male,19,Averageness,106_none,3
147,Female,19,Averageness,106_none,0
150,Male,19,Averageness,106_none,0
153,Male,18,Averageness,106_none,0
156,Male,18,Averageness,106_none,0
159,Female,19,Averageness,106_none,0
162,Female,19,Averageness,106_none,3
165,Female,18,Averageness,106_none,0
168,Male,20,Averageness,106_none,2
171,Male,19,Averageness,106_none,3
174,Male,21,Averageness,106_none,3
177,Female,22,Averageness,106_none,0
180,Female,19,Averageness,106_none,0
183,Male,20,Averageness,106_none,0
186,Female,21,Averageness,106_none,0
189,Female,19,Averageness,106_none,0
192,Female,20,Averageness,106_none,5
195,Female,19,Averageness,106_none,0
198,Female,19,Averageness,106_none,0
201,Female,20,Averageness,106_none,6
204,Female,20,Averageness,106_none,0
207,Female,18,Averageness,106_none,4
210,Female,19,Averageness,106_none,0
213,Male,19,Averageness,106_none,3
216,Female,21,Averageness,106_none,0
219,Female,18,Averageness,106_none,2
222,Female,21,Averageness,106_none,3
43,Male,34,Masculinity,107_manipulated,0
44,Female,19,Masculinity,107_manipulated,3
45,Male,20,Masculinity,107_manipulated,0
46,Female,19,Masculinity,107_manipulated,0
47,Female,19,Masculinity,107_manipulated,4
48,Female,20,Masculinity,107_manipulated,0
49,Male,23,Masculinity,107_manipulated,4
50,Female,19,Masculinity,107_manipulated,0
51,Female,19,Masculinity,107_manipulated,2
52,Female,22,Masculinity,107_manipulated,3
53,Female,19,Masculinity,107_manipulated,3
54,Male,19,Masculinity,107_manipulated,4
55,Female,20,Masculinity,107_manipulated,4
56,Female,20,Masculinity,107_manipulated,0
57,Female,19,Masculinity,107_manipulated,0
58,Male,18,Masculinity,107_manipulated,0
59,Male,31,Masculinity,107_manipulated,1
60,Male,19,Masculinity,107_manipulated,0
61,Female,41,Masculinity,107_manipulated,0
62,Female,19,Masculinity,107_manipulated,4
63,Female,24,Masculinity,107_manipulated,0
64,Female,19,Masculinity,107_manipulated,3
65,Female,20,Masculinity,107_manipulated,0
66,Male,21,Masculinity,107_manipulated,0
67,Female,34,Masculinity,107_manipulated,6
68,Male,18,Masculinity,107_manipulated,0
69,Female,19,Masculinity,107_manipulated,4
70,Female,19,Masculinity,107_manipulated,0
71,Female,18,Masculinity,107_manipulated,0
72,Female,18,Masculinity,107_manipulated,3
73,Female,19,Masculinity,107_manipulated,0
74,Female,18,Masculinity,107_manipulated,3
75,Female,20,Masculinity,107_manipulated,0
76,Female,18,Masculinity,107_manipulated,0
77,Female,20,Masculinity,107_manipulated,0
78,Female,19,Masculinity,107_manipulated,0
79,Female,20,Masculinity,107_manipulated,2
80,Female,20,Masculinity,107_manipulated,3
81,Female,18,Masculinity,107_manipulated,0
82,Female,20,Masculinity,107_manipulated,0
83,Female,18,Masculinity,107_manipulated,5
84,Female,19,Masculinity,107_manipulated,0
85,Female,19,Masculinity,107_manipulated,0
86,Male,18,Masculinity,107_manipulated,0
87,Female,18,Masculinity,107_manipulated,2
88,Female,18,Masculinity,107_manipulated,2
89,Female,39,Masculinity,107_manipulated,0
90,Female,18,Masculinity,107_manipulated,0
91,Male,19,Masculinity,107_manipulated,3
92,Female,20,Masculinity,107_manipulated,2
103,Female,18,Symmetry,107_manipulated,6
106,Female,19,Symmetry,107_manipulated,3
106,Male,22,Symmetry,107_manipulated,2
109,Male,20,Symmetry,107_manipulated,2
112,Female,18,Symmetry,107_manipulated,0
115,Female,18,Symmetry,107_manipulated,0
118,Female,19,Symmetry,107_manipulated,0
121,Female,18,Symmetry,107_manipulated,3
124,Female,19,Symmetry,107_manipulated,0
127,Female,19,Symmetry,107_manipulated,1
130,Female,19,Symmetry,107_manipulated,2
133,Female,21,Symmetry,107_manipulated,0
136,Male,20,Symmetry,107_manipulated,0
139,Female,19,Symmetry,107_manipulated,5
142,Female,19,Symmetry,107_manipulated,0
145,Male,18,Symmetry,107_manipulated,0
148,Male,22,Symmetry,107_manipulated,4
151,Male,20,Symmetry,107_manipulated,4
154,Male,21,Symmetry,107_manipulated,2
157,Male,19,Symmetry,107_manipulated,0
160,Male,19,Symmetry,107_manipulated,1
163,Male,21,Symmetry,107_manipulated,0
166,Male,18,Symmetry,107_manipulated,2
169,Male,21,Symmetry,107_manipulated,4
172,Female,19,Symmetry,107_manipulated,0
175,Male,21,Symmetry,107_manipulated,0
178,Male,20,Symmetry,107_manipulated,3
181,Female,22,Symmetry,107_manipulated,2
184,Female,21,Symmetry,107_manipulated,3
187,Female,19,Symmetry,107_manipulated,4
190,Male,19,Symmetry,107_manipulated,0
193,Female,22,Symmetry,107_manipulated,0
196,Female,20,Symmetry,107_manipulated,4
199,Female,19,Symmetry,107_manipulated,0
202,Female,19,Symmetry,107_manipulated,0
205,Female,22,Symmetry,107_manipulated,0
208,Female,18,Symmetry,107_manipulated,5
211,Female,18,Symmetry,107_manipulated,0
214,Female,20,Symmetry,107_manipulated,0
217,Female,19,Symmetry,107_manipulated,0
220,Male,21,Symmetry,107_manipulated,3
275,Male,20,Symmetry,107_manipulated,3
101,Female,21,Femininity,107_manipulated,0
104,Female,18,Femininity,107_manipulated,4
110,Female,19,Femininity,107_manipulated,0
113,Female,18,Femininity,107_manipulated,0
116,Female,18,Femininity,107_manipulated,0
119,Female,20,Femininity,107_manipulated,0
122,Female,20,Femininity,107_manipulated,1
125,Male,19,Femininity,107_manipulated,5
128,Female,19,Femininity,107_manipulated,4
131,Female,18,Femininity,107_manipulated,0
134,Female,18,Femininity,107_manipulated,6
137,Female,19,Femininity,107_manipulated,0
140,Female,19,Femininity,107_manipulated,0
143,Female,18,Femininity,107_manipulated,2
146,Female,19,Femininity,107_manipulated,0
149,Female,18,Femininity,107_manipulated,4
152,Male,19,Femininity,107_manipulated,0
155,Male,19,Femininity,107_manipulated,2
158,Male,19,Femininity,107_manipulated,0
161,Male,19,Femininity,107_manipulated,4
164,Female,20,Femininity,107_manipulated,0
